Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Daniel Brettig,2025_08_18_05,Maxwell seals Australian series victory in Cairns thriller,https://www.theage.com.au/sport/cricket/live-australia-bowl-first-against-south-africa-in-t20-series-decider-20250816-p5mnfr.html,The Age,https://www.theage.com.au/,2025_08_16_14
Daniel Brettig,2025_08_18_05,Steve Smith hit a stunner. Then the sandpaper jokes started,https://www.theage.com.au/sport/cricket/steve-smith-hit-a-stunner-then-the-sandpaper-jokes-started-20250814-p5mmv1.html,The Age,https://www.theage.com.au/,2025_08_14_00
Daniel Brettig,2025_08_18_05,‘I did that on purpose’: Lyon comes clean on tactical sledging ahead of Bazball Ashes bout,https://www.theage.com.au/sport/cricket/i-did-that-on-purpose-lyon-comes-clean-on-tactical-sledging-ahead-of-bazball-ashes-bout-20250730-p5mj0m.html,The Age,https://www.theage.com.au/,2025_08_12_19
Daniel Brettig,2025_08_18_05,‘Clubs are taking over the world’: Inside Australian cricket’s Ashes summer sell-off,https://www.theage.com.au/sport/cricket/clubs-are-taking-over-the-world-inside-australian-cricket-s-ashes-summer-sell-off-20250803-p5mjuz.html,The Age,https://www.theage.com.au/,2025_08_09_06
Daniel Brettig,2025_08_18_05,All-rounder’s return to be Green light for Labuschagne,https://www.theage.com.au/sport/cricket/ashes-2025-allrounder-s-return-to-be-green-light-for-marnus-labuschagne-20250806-p5mkwf.html,The Age,https://www.theage.com.au/,2025_08_07_08
Daniel Brettig,2025_08_18_05,The hard truths that show England will struggle to win the Ashes,https://www.theage.com.au/sport/cricket/the-hard-truths-that-show-england-will-struggle-to-win-the-ashes-20250805-p5mkdk.html,The Age,https://www.theage.com.au/,2025_08_05_00
Daniel Brettig,2025_08_18_05,India snatch famous Test victory despite courageous one-armed effort from England’s Woakes,https://www.theage.com.au/sport/cricket/india-snatch-famous-test-victory-despite-courageous-one-armed-effort-from-england-s-woakes-20250804-p5mkbc.html,The Age,https://www.theage.com.au/,2025_08_04_12
Daniel Brettig,2025_08_18_05,"Ben Stokes thinks he’s Superman, but his body is falling apart with the Ashes in sight",https://www.theage.com.au/sport/cricket/ben-stokes-thinks-he-s-superman-but-his-body-is-falling-apart-with-the-ashes-in-sight-20250731-p5mj63.html,The Age,https://www.theage.com.au/,2025_07_31_01
Daniel Brettig,2025_08_18_05,‘Get them out’: Lyon has a dig at England over Manchester tantrum,https://www.theage.com.au/sport/cricket/get-them-out-lyon-takes-swipe-at-england-over-manchester-tantrum-20250728-p5mibg.html,The Age,https://www.theage.com.au/,2025_07_29_06
Daniel Brettig,2025_08_18_05,Biggest revolution since Packer: Cricket Australia told to sell off BBL clubs after $2 billion England windfall,https://www.theage.com.au/sport/cricket/biggest-revolution-since-packer-cricket-australia-told-to-sell-off-bbl-clubs-after-2-billion-england-windfall-20250728-p5mibd.html,The Age,https://www.theage.com.au/,2025_07_28_19
