Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Daniel Brettig,2025_05_11_05,Indian Premier League postponed amid India-Pakistan conflict,https://www.theage.com.au/sport/cricket/aussie-stars-consider-ipl-exit-amid-escalating-india-pakistan-tensions-20250509-p5lxty.html,The Age,https://www.theage.com.au/,2025_05_09_10
Daniel Brettig,2025_05_11_05,Marnus firms to pip Konstas for opening role as Australian squad for Test final takes shape,https://www.theage.com.au/sport/cricket/marnus-firms-for-opening-role-as-australian-squad-for-test-final-takes-shape-20250507-p5lxe8.html,The Age,https://www.theage.com.au/,2025_05_07_09
Daniel Brettig,2025_05_11_05,Is this the end of cricket between India and Pakistan?,https://www.theage.com.au/sport/cricket/is-this-the-end-of-cricket-between-india-and-pakistan-20250507-p5lx7g.html,The Age,https://www.theage.com.au/,2025_05_07_05
Daniel Brettig,2025_05_11_05,"Illicit drugs can attract a four-year ban, but Rabada only got a month. This is why",https://www.theage.com.au/sport/cricket/illicit-drugs-can-attract-a-four-year-ban-but-rabada-only-got-a-month-this-is-why-20250506-p5lwwt.html,The Age,https://www.theage.com.au/,2025_05_06_05
Daniel Brettig,2025_05_11_05,Rabada free to face Australia in Lord’s Test final after one-month drugs ban,https://www.theage.com.au/sport/cricket/it-stinks-paine-questions-rabada-drugs-episode-20250505-p5lwmh.html,The Age,https://www.theage.com.au/,2025_05_05_03
Daniel Brettig,2025_05_11_05,Star spearhead Rabada banned for recreational drug use,https://www.theage.com.au/sport/cricket/star-south-african-spearhead-banned-for-recreational-drug-use-20250503-p5lwbo.html,The Age,https://www.theage.com.au/,2025_05_03_14
Daniel Brettig,2025_05_11_05,How India’s 14-year-old batting wizard sounded an early warning to Australia,https://www.theage.com.au/sport/cricket/how-india-s-14-year-old-batting-wizard-sounded-an-early-warning-to-australia-20250501-p5lvsy.html,The Age,https://www.theage.com.au/,2025_05_01_22
Daniel Brettig,2025_05_11_05,IPL crackdown: Grade Cricketer takes down hundreds of videos after receiving ‘legal letter’,https://www.theage.com.au/sport/cricket/ipl-crackdown-grade-cricketer-takes-down-hundreds-of-videos-after-receiving-legal-letter-20250428-p5luun.html,The Age,https://www.theage.com.au/,2025_04_28_06
Daniel Brettig,2025_05_11_05,"Banned by the Taliban, this is how Afghanistan’s women cricketers got back on world stage",https://www.theage.com.au/sport/cricket/banned-by-the-taliban-this-is-how-afghanistan-s-women-cricketers-got-back-on-the-world-stage-20250415-p5lrtl.html,The Age,https://www.theage.com.au/,2025_04_20_04
Daniel Brettig,2025_05_11_05,Revealed: New cricket boss Greenberg’s Boxing Day barney and how he is brokering peace,https://www.theage.com.au/sport/cricket/revealed-new-cricket-boss-greenberg-s-boxing-day-barney-and-how-he-is-brokering-peace-20250417-p5lser.html,The Age,https://www.theage.com.au/,2025_04_18_00
