Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
ABC Alex Palmer,2026_02_18_05,A Google camera captured a recognisable car outside the alleged terrorists' house,https://www.abc.net.au/news/2025-12-16/bondi-beach-terrorist-attack-maps-videos-explain-how-it-happened/106145448,ABC,https://www.abc.net.au,2025_12_15_18
ABC Alex Palmer,2026_02_18_05,How the gunmen positioned themselves above Bondi Beach and opened fire,https://www.abc.net.au/news/2025-12-14/bondi-mass-shooting-/106141652,ABC,https://www.abc.net.au,2025_12_15_00
ABC Alex Palmer,2026_02_18_05,"The Ukraine regions Vladimir Putin does not hold, but wants anyway",https://www.abc.net.au/news/2025-12-02/trump-concept-for-ukraine-in-maps-as-putin-negotiations-continue/106046750,ABC,https://www.abc.net.au,2025_12_01_21
ABC Alex Palmer,2026_02_18_05,How 'disaster capitalism' is looking to cash in on Gaza's misery,https://www.abc.net.au/news/2025-11-19/rebuilding-gaza-donald-trump-plan-investment-potential/106006900,ABC,https://www.abc.net.au,2025_11_19_01
ABC Alex Palmer,2026_02_18_05,House prices have been climbing for a generation. Will a fix take longer?,https://www.abc.net.au/news/2025-11-02/house-prices-climbing-for-generation/105954416,ABC,https://www.abc.net.au,2025_11_01_21
ABC Alex Palmer,2026_02_18_05,Power tools and a 'perfect storm': How France lost its treasure,https://www.abc.net.au/news/2025-10-21/louvre-museum-heist-how-crown-jewels-became-and-easy-target/105913348,ABC,https://www.abc.net.au,2025_10_21_00
ABC Alex Palmer,2026_02_18_05,Finland has a message for Vladimir Putin: We're ready,https://www.abc.net.au/news/2025-10-19/inside-finlands-preparations-for-russian-invasion/105859992,ABC,https://www.abc.net.au,2025_10_18_19
ABC Alex Palmer,2026_02_18_05,Hundreds of Israeli military vehicles seen in imagery surrounding Gaza City,https://www.abc.net.au/news/2025-10-04/satellite-images-show-israels-assault-on-gaza-city/105848138,ABC,https://www.abc.net.au,2025_10_04_00
ABC Alex Palmer,2026_02_18_05,"The group that's almost everyone's top pick for love, according to the data",https://www.abc.net.au/news/2025-09-28/more-australians-are-marrying-across-the-religious-divide/105779468,ABC,https://www.abc.net.au,2025_09_27_19
ABC Alex Palmer,2026_02_18_05,IDF displacement orders suggest Israel's ultimate plan for Gaza,https://www.abc.net.au/news/2025-08-20/israel-evacuation-orders-across-gaza-redraw-map/105630686,ABC,https://www.abc.net.au,2025_08_19_18
