Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
ABC Thomas Brettell,2024_06_16_05,The 'big boof' is out. What data reveals about football's hair trends,https://www.abc.net.au/news/2024-05-23/afl-mullet-count-data-analysis/103850072,ABC,https://www.abc.net.au,2024_05_23_01
ABC Thomas Brettell,2024_06_16_05,"The three crucial words police say they didn't hear when they botched this arrest – costing taxpayers $320,000",https://www.abc.net.au/news/2024-03-18/how-proactive-policing-quotas-sent-nsw-police-searches-soaring/103579210,ABC,https://www.abc.net.au,2024_04_09_01
ABC Thomas Brettell,2024_06_16_05,"In the early 70s, four paedophiles taught together at this school. Survivors say it was a sign of an insidious crisis",https://www.abc.net.au/news/2024-02-27/beaumaris-primary-inquiry-scratches-surface-of-paedophile-crisis/103503912,ABC,https://www.abc.net.au,2024_02_27_02
ABC Thomas Brettell,2024_06_16_05,This is the magic income set to win the biggest percentage tax cut from the revised plan,https://www.abc.net.au/news/2024-02-06/magic-income-set-to-win-biggest-tax-cut-from-stage-3-redesign/103428918,ABC,https://www.abc.net.au,2024_02_08_02
ABC Thomas Brettell,2024_06_16_05,"Nurse, teacher, surgeon — is your job likely to win from the revised tax cuts?",https://www.abc.net.au/news/2024-02-02/biggest-winners-and-losers-of-revised-stage-3-tax-cuts/103415830,ABC,https://www.abc.net.au,2024_02_02_07
ABC Thomas Brettell,2024_06_16_05,'I feel like we've all been lied to': Fund members shocked to find green retirement savings invested in fossil fuels,https://www.abc.net.au/news/2023-12-14/sustainable-ethical-super-funds-with-fossil-fuel-investment/103196032,ABC,https://www.abc.net.au,2023_12_18_08
ABC Thomas Brettell,2024_06_16_05,How Australia's push into rooftop solar is powering the suburbs,https://www.abc.net.au/news/2023-10-31/how-rooftop-solar-panels-transformed-energy-in-australia/102987100,ABC,https://www.abc.net.au,2023_10_31_00
ABC Thomas Brettell,2024_06_16_05,These hotspots dotted across southern Israel reveal the scale of attacks,https://www.abc.net.au/news/2023-10-10/mapping-the-conflict-in-israel-and-gaza/102956502,ABC,https://www.abc.net.au,2023_10_10_08
ABC Thomas Brettell,2024_06_16_05,"At least 1,719 buildings were destroyed in the Lahaina fire. Satellite images show why that number is set to grow",https://www.abc.net.au/news/2023-08-19/maui-fire-destruction-revealed-by-satellite-images/102748592,ABC,https://www.abc.net.au,2023_08_18_20
ABC Thomas Brettell,2024_06_16_05,"It was 'a taste of terrorism' in suburban Australia, but most people have never heard of it",https://www.abc.net.au/news/2023-08-15/perth-chinese-restaurants-firebombed-in-1980s-terrorism-acts/102689528,ABC,https://www.abc.net.au,2023_08_14_19
