Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
ABC Cody Atkinson,2025_08_25_13,Key numbers that will settle the epic Bulldogs-Dockers season finale,https://www.abc.net.au/news/2025-08-24/afl-western-bulldogs-vs-fremantle-analysis/105689196,ABC,https://www.abc.net.au,2025_08_23_19
ABC Cody Atkinson,2025_08_25_13,"Beyond Tasmania, the race for the AFL's 20th team is heating up",https://www.abc.net.au/news/2025-08-12/the-nt-wa-or-canberra-who-should-get-afls-20th-team/105640804,ABC,https://www.abc.net.au,2025_08_11_23
ABC Cody Atkinson,2025_08_25_13,To tag or not to tag? The decision that sparked the greatest comeback in AFL history,https://www.abc.net.au/news/2025-07-29/afl-tagging-st-kilda-melbourne-comeback/105585648,ABC,https://www.abc.net.au,2025_07_29_02
ABC Cody Atkinson,2025_08_25_13,Why the Cats are again in the hunt for the AFL flag,https://www.abc.net.au/news/2025-07-10/afl-geelong-cats-in-hunt-for-afl-flag-2-25/105515444,ABC,https://www.abc.net.au,2025_07_10_01
ABC Cody Atkinson,2025_08_25_13,"How Australian Rules football adapts to the weather, and who's best in the wet",https://www.abc.net.au/news/2025-06-26/the-winter-game-how-australian-rules-football-adapts-to-weather/105462202,ABC,https://www.abc.net.au,2025_06_26_01
ABC Cody Atkinson,2025_08_25_13,How Collingwood has reinvented itself to become this season's team to beat,https://www.abc.net.au/news/2025-05-30/cody-and-sean-reinvention-of-collingwood-in-the-2025-season/105357234,ABC,https://www.abc.net.au,2025_05_30_02
ABC Cody Atkinson,2025_08_25_13,"From noodles to 'WIN', the AFL has weird signs but the messages are crystal clear",https://www.abc.net.au/news/2025-05-15/how-the-use-of-signs-has-changed-communication-in-the-afl/105294300,ABC,https://www.abc.net.au,2025_05_15_02
ABC Cody Atkinson,2025_08_25_13,How the best AFL teams can win games through clearances,https://www.abc.net.au/news/2025-05-02/how-the-best-afl-teams-can-win-games-through-clearances/105242808,ABC,https://www.abc.net.au,2025_05_02_00
ABC Cody Atkinson,2025_08_25_13,"The history of the handball, and how it changed Australian rules football",https://www.abc.net.au/news/2025-04-16/the-history-of-the-handball-australian-rules-football/105182030,ABC,https://www.abc.net.au,2025_04_16_01
ABC Cody Atkinson,2025_08_25_13,The oldest team in AFL history is about to take the field — it's a growing trend,https://www.abc.net.au/news/2025-04-02/afl-battle-of-ages-pits-ageing-veterans-against-top-youngsters/105125578,ABC,https://www.abc.net.au,2025_04_02_00
