Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
SMH Visual Stories,2026_04_26_05,You voted on 20 ways to improve Sydney. Here are the results,https://www.smh.com.au/interactive/2026/you-voted-on-20-ways-to-improve-sydney/index.html,SMH,https://www.smh.com.au/,2026_04_23_01
SMH Visual Stories,2026_04_26_05,Vote on 20 ways we could improve Sydney,https://www.smh.com.au/interactive/2026/vote-on-ways-we-could-improve-sydney/index.html,SMH,https://www.smh.com.au/,2026_04_20_01
SMH Visual Stories,2026_04_26_05,The Sydney suburbs with the most residential pools,https://www.smh.com.au/interactive/2026/sydney-pools/index.html,SMH,https://www.smh.com.au/,2026_03_16_00
SMH Visual Stories,2026_04_26_05,Alex Johnston has scored 213 NRL tries. We mapped every single one of them,https://www.smh.com.au/sport/nrl/alex-johnston-has-scored-209-nrl-tries-we-mapped-every-single-one-of-them-20250820-p5moef.html,SMH,https://www.smh.com.au/,2026_03_14_00
SMH Visual Stories,2026_04_26_05,The Melbourne suburbs with the most pools,https://www.smh.com.au/interactive/2026/melbourne-pools/index.html,SMH,https://www.smh.com.au/,2026_03_10_18
SMH Visual Stories,2026_04_26_05,The inside story of how Australia became one of the most lucrative illicit tobacco markets in the world,https://www.smh.com.au/interactive/2026/manchester-shipping/index.html,SMH,https://www.smh.com.au/,2026_02_19_01
SMH Visual Stories,2026_04_26_05,Enter the Year of the Horse: What your Chinese zodiac means,https://www.smh.com.au/interactive/2026/year-of-the-horse-whats-your-chinese-zodiac/index.html,SMH,https://www.smh.com.au/,2026_02_13_08
SMH Visual Stories,2026_04_26_05,Australia Day Honours 2026: The full NSW list,https://www.smh.com.au/politics/nsw/australia-day-honours-2026-the-full-nsw-list-20260123-p5nwjt.html,SMH,https://www.smh.com.au/,2026_01_25_11
SMH Visual Stories,2026_04_26_05,‘Like something from Apocalypse Now’: Catastrophic bushfires tipped to become the new normal,https://www.smh.com.au/national/victoria/like-something-from-apocalypse-now-catastrophic-bushfires-tipped-to-become-the-new-normal-20260115-p5nua5.html,SMH,https://www.smh.com.au/,2026_01_16_19
SMH Visual Stories,2026_04_26_05,‘A damn lot of luck’: How three Victorian towns were spared by unstoppable fires,https://www.smh.com.au/national/victoria/a-damn-lot-of-luck-how-three-victorian-towns-were-spared-by-unstoppable-fires-20260115-p5nug1.html,SMH,https://www.smh.com.au/,2026_01_16_18
