Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Carlos Marin,2025_08_25_13,How Singapore is rethinking nature in the city,https://www.straitstimes.com/multimedia/how-singapore-is-rethinking-nature-in-the-city,Straits Times,https://www.straitstimes.com/,2025_08_04_05
Carlos Marin,2025_08_25_13,Lights dimmed at South-east Asia’s scam hub but ‘pig butchering’ continues,https://www.straitstimes.com/multimedia/lights-dim-at-south-east-asias-scam-hub-but-pig-butchering-continues,Straits Times,https://www.straitstimes.com/,2025_07_26_05
Carlos Marin,2025_08_25_13,Which floor is this? Chongqing’s maze-like environment powers its rise as a megacity,https://www.straitstimes.com/multimedia/which-floor-is-this-chongqings-maze-like-environment-powers-its-rise-as-a-megacity,Straits Times,https://www.straitstimes.com/,2025_07_12_05
Carlos Marin,2025_08_25_13,Operation Midnight Hammer: How the US strikes on Iran unfolded,https://www.straitstimes.com/world/middle-east/operation-midnight-hammer-how-the-us-strikes-on-iran-unfolded,Straits Times,https://www.straitstimes.com/,2025_06_23_20
Carlos Marin,2025_08_25_13,Air India plane crash: What we know so far,https://www.straitstimes.com/multimedia/air-india-plane-crash-what-we-know-so-far,Straits Times,https://www.straitstimes.com/,2025_06_13_17
Carlos Marin,2025_08_25_13,"Which are the seats to watch in GE2025, and how did the parties fare in past elections?",https://www.straitstimes.com/multimedia/ge2025-all-you-need-to-know-about-your-constituency2,Straits Times,https://www.straitstimes.com/,2025_04_07_13
Carlos Marin,2025_08_25_13,"Singapore Sign Language: The unique, visual language of Deaf Singaporeans",https://www.straitstimes.com/multimedia/singapore-sign-language-the-unique-visual-language-of-deaf-singaporeans,Straits Times,https://www.straitstimes.com/,2024_12_18_05
Carlos Marin,2025_08_25_13,"‘A great time for S’pore football’: 30th anniversary of M-League, Malaysia Cup double",https://www.straitstimes.com/multimedia/a-great-time-for-singapore-football,Straits Times,https://www.straitstimes.com/,2024_12_15_05
Carlos Marin,2025_08_25_13,Behind the scenes: Capturing Max Maeder’s sport from water to web,https://www.straitstimes.com/multimedia/behind-the-scenes-capturing-max-maeders-sport-from-water-to-web,Straits Times,https://www.straitstimes.com/,2024_11_22_14
Carlos Marin,2025_08_25_13,How kitefoiler Max Maeder won Olympic bronze for Singapore: Key moments of the race,https://www.straitstimes.com/sport/how-max-maeder-won-olympic-bronze-for-singapore,Straits Times,https://www.straitstimes.com/,2024_08_10_09
