Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
ABC Sean Lawson,2026_09_04_07,"Breaking down the brilliance of Nick Daicos, and how to stop it",https://www.abc.net.au/news/2026-08-28/breaking-down-the-brilliance-of-nick-daicos/107083730,ABC,https://www.abc.net.au,2026_08_27_19
ABC Sean Lawson,2026_09_04_07,Resting or tanking? Why your AFL club may not win before finals,https://www.abc.net.au/news/2026-08-07/why-afl-teams-tank-and-whether-it-works-draft/107002986,ABC,https://www.abc.net.au,2026_08_06_19
ABC Sean Lawson,2026_09_04_07,Have the AFL's rule changes worked? Not exactly,https://www.abc.net.au/news/2026-07-24/have-the-afl-s-rule-changes-worked/106954180,ABC,https://www.abc.net.au,2026_07_24_08
ABC Sean Lawson,2026_09_04_07,How the Hawks are making their two-ruck strategy work,https://www.abc.net.au/news/2026-07-17/afl-hawthorn-hawks-two-ruck-strateby-ned-reeves-lloyd-meek/106927436,ABC,https://www.abc.net.au,2026_07_17_03
ABC Sean Lawson,2026_09_04_07,Can Fremantle keep rolling to the AFL minor premiership?,https://www.abc.net.au/news/2026-07-09/can-fremantle-keep-rolling-to-the-afl-minor-premiership/106896166,ABC,https://www.abc.net.au,2026_07_09_03
ABC Sean Lawson,2026_09_04_07,The AFL teams that are holding their nerve the best in clutch moments,https://www.abc.net.au/news/2026-06-16/the-best-afl-teams-in-the-clutch/106797888,ABC,https://www.abc.net.au,2026_06_15_18
ABC Sean Lawson,2026_09_04_07,Did the Giants just end the Lions' AFL premiership hopes?,https://www.abc.net.au/news/2026-05-25/did-the-giants-just-end-the-lions-afl-2026-premiership-hopes/106717710,ABC,https://www.abc.net.au,2026_05_25_02
ABC Sean Lawson,2026_09_04_07,Pendlebury's 433rd game simply his latest of many AFL records,https://www.abc.net.au/news/2026-05-21/afl-scott-pendlebury-games-record-analysis/106700422,ABC,https://www.abc.net.au,2026_05_20_20
ABC Sean Lawson,2026_09_04_07,Surge with handball or control by foot: AFL challengers make choices in 2026,https://www.abc.net.au/news/2026-05-15/afl-style-trends-ball-control-grand-final-contenders/106683462,ABC,https://www.abc.net.au,2026_05_15_04
ABC Sean Lawson,2026_09_04_07,Coaches and fans grumble as technology scrutiny rises,https://www.abc.net.au/news/2026-05-01/afl-score-review-arc-saints-eagles-giants-kangaroos/106625052,ABC,https://www.abc.net.au,2026_05_01_02
